Day,Animals,Plants,Free space,Avg lifespan,Avg energy,Avg children count,Most common genome
58,26,27,55,7.882353,24.26923,2.4705882,[5, 3, 6, 4, 5, 1, 5, 0]
59,27,28,57,7.888889,23.62963,2.5,[5, 3, 6, 4, 5, 1, 5, 0]
60,28,29,50,7.888889,22.392857,2.6111112,[5, 3, 6, 4, 5, 1, 5, 0]
61,26,28,53,7.9,24.653847,2.2,[5, 3, 6, 4, 5, 1, 5, 0]
62,27,27,53,7.904762,23.703703,2.1904762,[5, 3, 6, 4, 5, 1, 5, 0]
63,26,28,53,7.9130435,24.26923,2.0,[5, 3, 6, 4, 5, 1, 5, 0]
64,26,24,53,7.9130435,25.423077,2.0,[5, 3, 6, 4, 5, 1, 5, 0]
65,26,23,57,7.9130435,25.961538,2.0,[5, 3, 6, 4, 5, 1, 5, 0]
66,26,21,61,8.25,27.153847,1.875,[5, 3, 6, 4, 5, 1, 5, 0]
67,29,21,59,8.25,24.551723,2.125,[5, 3, 6, 4, 5, 1, 5, 0]
68,33,23,57,8.25,21.424242,2.4583333,[5, 3, 6, 4, 5, 1, 5, 0]
69,36,20,56,8.25,20.5,2.7083333,[5, 3, 6, 4, 5, 1, 5, 0]
70,35,20,56,10.68,21.22857,2.44,[5, 3, 6, 4, 5, 1, 5, 0]
71,36,19,55,10.576923,20.805555,2.4615386,[5, 3, 6, 4, 5, 1, 5, 0]
72,35,18,57,10.481482,21.77143,2.2962964,[5, 3, 6, 4, 5, 1, 5, 0]
73,37,15,63,10.481482,21.378378,2.4444444,[5, 3, 6, 4, 5, 1, 5, 0]
74,40,17,58,10.481482,19.45,2.6666667,[5, 3, 6, 4, 5, 1, 5, 0]
75,41,16,56,10.678572,19.195122,2.642857,[5, 3, 6, 4, 5, 1, 5, 0]
76,42,16,55,10.678572,18.714285,2.7142856,[5, 3, 6, 4, 5, 1, 5, 0]
77,44,17,53,10.862069,17.65909,2.7931035,[5, 3, 6, 4, 5, 1, 5, 0]
78,43,16,56,11.0,18.255814,2.5151515,[5, 3, 6, 4, 5, 1, 5, 0]
79,43,16,52,11.1470585,18.209303,2.4411764,[5, 3, 6, 4, 5, 1, 5, 0]
80,46,15,57,11.057143,17.152174,2.5714285,[5, 3, 6, 4, 5, 1, 5, 0]
81,44,18,48,12.289474,17.136364,2.2631578,[5, 3, 6, 4, 5, 1, 5, 0]
82,44,18,52,12.179487,17.068182,2.2307692,[5, 3, 6, 4, 5, 1, 5, 0]
83,44,17,54,12.560976,16.84091,2.1463416,[5, 3, 6, 4, 5, 1, 5, 0]
84,45,17,54,12.613636,16.444445,2.0681818,[5, 3, 6, 4, 5, 1, 5, 0]
85,46,17,51,12.688889,16.0,2.0444446,[5, 3, 6, 4, 5, 1, 5, 0]
86,46,17,52,12.489362,15.913043,2.0,[5, 3, 6, 4, 5, 1, 5, 0]
87,47,15,55,12.395833,15.808511,2.0208333,[5, 3, 6, 4, 5, 1, 5, 0]
88,48,14,56,12.86,15.541667,1.96,[5, 3, 6, 4, 5, 1, 5, 0]
89,51,14,53,12.86,14.470589,2.08,[1, 1, 7, 1, 0, 6, 0, 7]
90,49,13,51,13.792453,15.061225,1.8113208,[1, 1, 7, 1, 0, 6, 0, 7]
91,49,11,53,13.872727,15.244898,1.8181819,[1, 3, 3, 3, 1, 0, 6, 4]
92,49,12,53,14.534483,14.959184,1.7586207,[1, 3, 3, 3, 1, 0, 6, 4]
93,50,13,53,14.583333,14.36,1.7833333,[1, 3, 3, 3, 1, 0, 6, 4]
94,48,15,51,16.126984,14.479167,1.4126984,[1, 3, 3, 3, 1, 0, 6, 4]
95,49,11,56,16.126984,14.67347,1.4444444,[1, 3, 3, 3, 1, 0, 6, 4]
96,52,13,51,16.126984,13.346154,1.5396825,[1, 3, 6, 3, 6, 4, 6, 7]
97,48,12,54,16.0,14.479167,1.367647,[1, 3, 6, 3, 6, 4, 6, 7]
