Day,Animals,Plants,Free space,Avg lifespan,Avg energy,Avg children count,Most common genome
1,20,8,74,0.0,4.0,NaN,[5, 5, 0, 4, 7, 5, 0, 2]
2,20,13,73,0.0,3.0,NaN,[5, 5, 0, 4, 7, 5, 0, 2]
3,20,10,71,0.0,3.6,NaN,[5, 5, 0, 4, 7, 5, 0, 2]
4,20,13,69,0.0,3.0,NaN,[5, 5, 0, 4, 7, 5, 0, 2]
5,20,12,72,0.0,2.4,NaN,[5, 5, 0, 4, 7, 5, 0, 2]
6,6,13,82,5.0,8.333333,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
7,6,14,81,5.0,7.3333335,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
8,6,14,81,5.0,7.6666665,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
9,6,14,80,5.0,6.6666665,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
10,6,16,79,5.0,7.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
11,6,17,77,5.0,6.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
12,6,17,78,5.0,6.3333335,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
13,6,18,78,5.0,8.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
14,2,19,80,6.7777777,27.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
15,2,21,78,6.7777777,30.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
16,2,21,78,6.7777777,33.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
17,2,22,78,6.7777777,40.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
18,2,22,77,6.7777777,43.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
19,2,23,75,6.7777777,46.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
20,2,24,75,6.7777777,49.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
21,2,25,73,6.7777777,48.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
22,2,28,70,6.7777777,51.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
23,2,30,69,6.7777777,54.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
24,2,30,68,6.7777777,57.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
25,2,32,66,6.7777777,56.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
26,2,32,66,6.7777777,55.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
27,2,33,66,6.7777777,58.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
28,2,31,67,6.7777777,65.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
29,2,31,67,6.7777777,64.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
30,2,30,68,6.7777777,71.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
31,2,31,67,6.7777777,70.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
32,2,31,67,6.7777777,69.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
33,2,32,66,6.7777777,68.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
34,2,31,67,6.7777777,71.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
35,2,32,66,6.7777777,70.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
36,2,35,63,6.7777777,69.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
37,2,36,62,6.7777777,68.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
38,2,35,63,6.7777777,75.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
39,2,35,63,6.7777777,74.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
40,2,37,61,6.7777777,73.0,0.0,[5, 5, 0, 4, 7, 5, 0, 2]
41,3,37,62,6.7777777,48.0,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
42,3,36,61,6.7777777,49.666668,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
43,3,37,60,6.7777777,48.666668,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
44,3,37,60,6.7777777,47.666668,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
45,3,38,59,6.7777777,46.666668,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
46,3,38,59,6.7777777,48.333332,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
47,3,37,60,6.7777777,50.0,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
48,3,37,60,6.7777777,49.0,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
49,3,39,58,6.7777777,48.0,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
50,3,40,57,6.7777777,47.0,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
51,3,42,55,6.7777777,46.0,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
52,3,45,52,6.7777777,47.666668,0.11111111,[5, 5, 0, 4, 7, 5, 0, 2]
53,4,45,53,6.7777777,35.0,0.22222222,[5, 5, 0, 4, 7, 5, 0, 2]
54,4,45,51,6.7777777,36.0,0.22222222,[5, 5, 0, 4, 7, 5, 0, 2]
55,4,45,51,6.7777777,37.0,0.22222222,[5, 5, 0, 4, 7, 5, 0, 2]
56,5,46,51,6.7777777,28.8,0.33333334,[5, 5, 0, 4, 7, 5, 0, 2]
57,5,46,49,6.7777777,29.4,0.33333334,[5, 5, 0, 4, 7, 5, 0, 2]
58,6,47,49,6.7777777,23.666666,0.44444445,[5, 5, 0, 4, 7, 5, 0, 2]
59,7,45,50,6.7777777,21.714285,0.5555556,[3, 1, 6, 1, 0, 5, 6, 0]
60,7,45,48,6.7777777,21.857143,0.5555556,[3, 1, 6, 1, 0, 5, 6, 0]
61,7,46,49,6.7777777,22.0,0.5555556,[3, 1, 6, 1, 0, 5, 6, 0]
62,7,46,49,6.7777777,24.428572,0.5555556,[3, 1, 6, 1, 0, 5, 6, 0]
63,7,48,46,6.7777777,24.571428,0.5555556,[3, 1, 6, 1, 0, 5, 6, 0]
64,7,48,45,6.7777777,25.857143,0.5555556,[3, 1, 6, 1, 0, 5, 6, 0]
65,7,48,45,6.7777777,27.142857,0.5555556,[3, 1, 6, 1, 0, 5, 6, 0]
66,7,50,43,6.7777777,27.285715,0.5555556,[3, 1, 6, 1, 0, 5, 6, 0]
67,7,52,41,6.7777777,27.428572,0.5555556,[3, 1, 6, 1, 0, 5, 6, 0]
68,7,52,41,6.7777777,27.571428,0.5555556,[3, 1, 6, 1, 0, 5, 6, 0]
69,8,53,42,6.7777777,23.25,0.6666667,[3, 1, 6, 1, 0, 5, 6, 0]
70,8,54,38,6.7777777,23.25,0.6666667,[3, 1, 6, 1, 0, 5, 6, 0]
71,9,54,39,6.7777777,21.555555,0.7777778,[3, 1, 6, 1, 0, 5, 6, 0]
72,10,54,39,6.7777777,20.1,0.8888889,[3, 1, 6, 1, 0, 5, 6, 0]
73,10,51,40,6.7777777,22.3,0.8888889,[3, 1, 6, 1, 0, 5, 6, 0]
74,12,50,44,6.7777777,19.75,1.1111112,[3, 1, 6, 1, 0, 5, 6, 0]
75,12,48,42,6.7777777,20.75,1.1111112,[3, 1, 6, 1, 0, 5, 6, 0]
76,12,47,44,6.7777777,21.083334,1.1111112,[3, 1, 6, 1, 0, 5, 6, 0]
77,12,44,46,6.7777777,22.75,1.1111112,[3, 1, 6, 1, 0, 5, 6, 0]
